longitude,latitude,vs30,id_admin2
36.149386794,36.201370441,358.22640744,408.0
36.152335515,36.210607761,348.06066431,408.0
36.157548109,36.204385471,399.38180736,408.0
36.167581296,36.20389284,660.20948395,408.0
36.161735649,36.1951586,659.46557706,408.0
36.138196511,36.20327086,325.64519214,408.0
36.163465465,36.193063566,745.26710982,408.0
36.167978177,36.19707853,786.26121084,408.0
36.150902705,36.196451705,396.21749469,408.0
36.175246569,36.205659258,793.66166925,408.0
36.142674893,36.187739509,393.2646785,408.0
36.13890865,36.209847234,311.63085784,408.0
36.144839755,36.198965326,356.15982704,408.0
36.166960532,36.195456175,788.95614015,408.0
36.140768495,36.192223228,383.4765523,408.0
36.170854748,36.208861764,638.31169923,408.0
36.173808049,36.202814288,802.9057447,408.0
36.172441849,36.202191396,794.0664595,408.0
36.168770297,36.196410721,797.88074997,408.0
36.169123853,36.196205127,800.64056322,408.0
36.139380606,36.206813287,312.96879961,408.0
36.172887958,36.207074935,736.20403711,408.0
36.167588968,36.203474283,671.05228834,408.0
36.138788826,36.201849077,333.41297234,408.0
36.146871208,36.211262862,331.62478125,408.0
36.142751182,36.195542615,372.87600227,408.0
36.163239632,36.200223331,617.02917217,408.0
36.141340986,36.206185779,317.17139113,408.0
36.144317421,36.206843224,322.51396376,408.0
36.143678218,36.207061859,319.93724537,408.0
36.170194829,36.205159198,700.09827144,408.0
36.144941549,36.209422343,322.23762472,408.0
36.145127662,36.194883119,376.40887958,408.0
36.145601938,36.194741661,377.23558517,408.0
36.164369389,36.194845103,746.01201511,408.0
36.14329303,36.198062533,359.5950466,408.0
36.166897336,36.199459118,739.59527857,408.0
36.171117073,36.202127654,775.71733489,408.0
36.171738344,36.202141684,785.23904833,408.0
36.163774907,36.211328379,413.52339501,408.0
36.141900117,36.187461353,388.26491095,408.0
36.150580606,36.211329864,344.51783938,408.0
36.169865739,36.204230557,711.3869517,408.0
36.169786897,36.20425788,708.73947993,408.0
36.141466132,36.196282306,366.90674355,408.0
36.173508893,36.204462262,786.24746182,408.0
36.163538228,36.197073405,685.36151964,408.0
36.167629785,36.196939183,783.45825989,408.0
36.146501061,36.202436872,344.13000934,408.0
36.152509908,36.200836345,378.71499824,408.0
36.145530366,36.192113821,391.27373033,408.0
36.170240909,36.200793946,778.98779474,408.0
36.162667469,36.204423619,514.74810063,408.0
36.167708128,36.198244406,770.65780022,408.0
36.167233468,36.196164958,785.90223707,408.0
36.148910646,36.210990244,339.33788033,408.0
36.157561728,36.206444782,386.34520215,408.0
36.171235626,36.199330982,802.03885511,408.0
36.165514756,36.199038055,714.11212057,408.0
36.148872354,36.211686655,339.6084373,408.0
36.147615931,36.196850533,370.04913542,408.0
36.171433981,36.204536669,744.68497286,408.0
36.171689334,36.20457419,750.00026868,408.0
36.174716627,36.206380809,781.40608976,408.0
36.172525125,36.20619118,742.66273051,408.0
36.137958642,36.197132468,354.46579332,408.0
36.168880579,36.198739379,781.88066809,408.0
36.164990481,36.196871754,733.98006037,408.0
36.149116236,36.193417828,398.86386481,408.0
36.139851148,36.208491713,310.8893032,408.0
36.162216846,36.197091181,638.21361315,408.0
36.165539049,36.195287176,768.31864996,408.0
36.161073885,36.205525935,454.95719131,408.0
36.15103495,36.209904712,346.32503847,408.0
36.162839455,36.199910864,607.82776907,408.0
36.163966281,36.20132451,621.50035629,408.0
36.155172691,36.207050228,365.09975371,408.0
36.173712938,36.204719149,786.46168822,408.0
36.142383305,36.209830772,314.51664785,408.0
36.164306921,36.20352118,583.29730871,408.0
36.152515017,36.201541174,374.55365169,408.0
36.173515197,36.206381932,761.82963542,408.0
36.13742152,36.201860971,331.23782419,408.0
36.163752013,36.199102791,656.08287811,408.0
36.160584599,36.196990579,582.20748947,408.0
36.16973445,36.201923039,753.63300004,408.0
36.171778904,36.199898234,803.52151283,408.0
36.175586353,36.207024763,782.50754257,408.0
36.150045145,36.200802152,364.27894104,408.0
36.162860468,36.199044719,624.48368866,408.0
36.152457635,36.20241376,369.79383826,408.0
36.160530823,36.196616597,588.38210042,408.0
36.172757295,36.202563276,794.54937623,408.0
36.17261133,36.202390193,794.3300113,408.0
36.160339692,36.199912797,516.96841481,408.0
36.145126919,36.198325904,359.32767643,408.0
36.163334275,36.19850911,651.93592285,408.0
36.147003459,36.211559734,332.52830629,408.0
36.140255735,36.209112036,311.22663774,408.0
36.143773247,36.209152751,317.97089222,408.0
36.168378197,36.200729436,747.84772811,408.0
36.141545608,36.201166624,342.00991811,408.0
36.142940145,36.20587689,321.51435538,408.0
36.16706505,36.205128608,614.70850861,408.0
36.145252615,36.199562684,353.89447959,408.0
36.149440424,36.192462476,410.02185115,408.0
36.170073761,36.199848033,786.7910398,408.0
36.143469323,36.209264652,317.02815022,408.0
36.141939568,36.199347616,351.40712965,408.0
36.170182891,36.203344074,737.25999083,408.0
36.174712351,36.205540927,790.39928479,408.0
36.171074546,36.20042267,793.71951965,408.0
36.158968678,36.206724425,402.56476113,408.0
36.154403312,36.209637597,353.53272994,408.0
36.174878256,36.206600233,780.66143282,408.0
36.175660708,36.207697236,774.63045477,408.0
36.151831689,36.206318406,354.65286997,408.0
36.146256897,36.207484463,328.7715982,408.0
36.138364047,36.210551338,313.24966817,408.0
36.143227122,36.193091319,385.20825326,408.0
36.167196185,36.200510922,728.11956439,408.0
36.14670367,36.20845852,329.79525109,408.0
36.146236288,36.188311705,418.87603291,408.0
36.170186785,36.201792876,764.30466829,408.0
36.151823944,36.208801828,349.65134603,408.0
36.144009462,36.202403985,339.46361822,408.0
36.149149617,36.200609625,360.06531885,408.0
36.171176264,36.20223381,775.29234687,408.0
36.156157262,36.204613373,382.49155378,408.0
36.171013974,36.208003919,662.74149655,408.0
36.164486618,36.197191778,714.22823907,408.0
36.144625708,36.193337878,384.32191518,408.0
36.167617848,36.192947781,805.76712006,408.0
36.153834684,36.211761176,348.35474978,408.0
36.170741499,36.199311149,798.09717417,408.0
36.158559525,36.19386024,591.22093036,408.0
36.161365057,36.201228234,530.55637475,408.0
36.151380099,36.209090975,348.10982476,408.0
36.159866669,36.194424644,614.774546,408.0
36.162472808,36.197791107,633.90360781,408.0
36.168729342,36.201322568,744.35134569,408.0
36.152748343,36.203083663,368.17594066,408.0
36.163713313,36.200213201,634.4551724,408.0
36.149138594,36.201615788,356.0910284,408.0
36.175520794,36.211379543,689.81952462,408.0
36.156666032,36.190470936,608.92340108,408.0
36.16835214,36.201649088,730.38929596,408.0
36.147293314,36.200940087,351.90522716,408.0
36.168382154,36.199656464,763.84267114,408.0
36.167099133,36.197664082,768.19810532,408.0
36.167781259,36.204173739,658.05149188,408.0
36.167983653,36.204250764,661.30391676,408.0
36.167727552,36.204361485,651.82021586,408.0
36.137146448,36.205613534,315.66000508,408.0
36.175203612,36.208145937,762.6678209,408.0
36.169867238,36.198549323,794.5774476,408.0
36.148145549,36.194447156,384.97127675,408.0
36.169997943,36.201886622,759.3190778,408.0
36.146959677,36.193164794,388.07638831,408.0
36.165822269,36.205159036,583.7165485,408.0
36.144873086,36.208727256,321.97450901,408.0
36.164269865,36.198844273,678.78656517,408.0
36.16594886,36.192794502,796.00968204,408.0
36.149174799,36.20028544,361.5512908,408.0
36.156052586,36.207435129,368.54374501,408.0
36.140255457,36.196204568,364.62355947,408.0
36.13921227,36.207701307,311.17874414,408.0
36.176317626,36.207329529,784.41730426,408.0
36.169553938,36.199273425,785.48894668,408.0
36.141574892,36.191847355,386.7551992,408.0
36.141321422,36.191726258,386.29470157,408.0
36.151255666,36.194932577,413.28612067,408.0
36.15701433,36.20343794,399.23743112,408.0
36.153222013,36.187692395,559.50442725,408.0
36.138905079,36.195813178,363.67754793,408.0
36.151253707,36.190864958,456.79005431,408.0
36.160403093,36.209111055,400.50696981,408.0
36.148054835,36.20254957,348.40249412,408.0
36.153815543,36.20705217,359.33549952,408.0
36.165874211,36.197615845,745.65054064,408.0
36.164032252,36.20280581,591.34704111,408.0
36.165882313,36.198909864,726.00152426,408.0
36.165096555,36.203464024,608.05145133,408.0
36.168883729,36.199095292,778.2957563,408.0
36.171760723,36.203096775,773.82211263,408.0
36.153627351,36.196107998,438.70715622,408.0
36.141683671,36.205110842,322.04997226,408.0
36.147420179,36.19440944,382.08567838,408.0
36.162398906,36.192357969,726.07721816,408.0
36.161881787,36.198350818,601.06115613,408.0
36.141425716,36.192778634,383.44602769,408.0
36.14831916,36.208487216,337.06446586,408.0
36.145108496,36.208722699,322.9023278,408.0
36.151573939,36.198892882,385.27882124,408.0
36.1643643,36.193695344,760.05763882,408.0
36.148674526,36.192707651,400.52366685,408.0
36.165540643,36.207801629,511.66631759,408.0
36.140755521,36.194070015,376.54398323,408.0
36.137466866,36.19058496,380.17076043,408.0
36.164754351,36.197783352,712.71457013,408.0
36.141772495,36.201267817,341.90327206,408.0
36.169454102,36.196104116,802.09954871,408.0
36.148297804,36.198894371,363.47530871,408.0
36.144563881,36.199676171,352.73191061,408.0
36.168537585,36.197862806,785.76666462,408.0
36.142492889,36.191942447,388.76142156,408.0
36.166151381,36.191662849,802.37211145,408.0
36.166356929,36.198726174,740.02652984,408.0
36.142472893,36.207064745,316.6796597,408.0
36.143618471,36.200799766,346.76614992,408.0
36.142103825,36.189874722,390.9808933,408.0
36.138751567,36.197337734,355.07176134,408.0
36.14804618,36.210929557,336.00480371,408.0
36.144055929,36.208856614,318.93477074,408.0
36.140929137,36.203052666,330.94963541,408.0
36.169552719,36.196509549,801.45732437,408.0
36.142573562,36.196091221,369.75968539,408.0
36.14451275,36.193123395,385.36914927,408.0
36.145214189,36.211842045,326.19666783,408.0
36.168650128,36.197833498,787.30173521,408.0
36.168535366,36.198271094,781.9667476,408.0
36.152700651,36.210380105,348.89125465,408.0
36.165530253,36.204215326,600.88358726,408.0
36.150177005,36.191019437,434.68312789,408.0
36.147533065,36.207940707,333.9179112,408.0
36.13984165,36.187516699,380.51378974,408.0
36.152882575,36.190258856,505.43622561,408.0
36.145179974,36.208777321,323.17182145,408.0
36.164363598,36.202740194,603.41561295,408.0
36.15184393,36.201248204,372.4363479,408.0
36.164617346,36.200939741,651.47047085,408.0
36.176029145,36.207138701,784.60882675,408.0
36.141089806,36.210702717,313.90411071,408.0
36.169150774,36.203095844,718.13099536,408.0
36.137311194,36.210577799,314.21918103,408.0
36.137160047,36.210700929,314.72383254,408.0
36.163470999,36.191833514,758.45041393,408.0
36.165695805,36.193637124,787.00090528,408.0
36.164509062,36.194141816,758.36649185,408.0
36.167865276,36.194046176,803.53412333,408.0
36.143650082,36.209136334,317.57122622,408.0
36.169682777,36.20643552,655.80365351,408.0
36.155740125,36.196640831,468.43133825,408.0
36.150428572,36.193562943,413.13904148,408.0
36.158668341,36.204686401,414.26863899,408.0
36.172714889,36.202356115,795.81961067,408.0
36.149771775,36.209444337,342.66653989,408.0
36.165549899,36.200002971,698.41452195,408.0
36.165548452,36.188624152,793.06990341,408.0
36.156546766,36.191004519,596.02688483,408.0
36.167392752,36.197430085,775.30646451,408.0
36.168333942,36.192848869,805.31883602,408.0
36.163466613,36.201352918,603.43099625,408.0
36.144785582,36.208033637,322.10612883,408.0
36.139891842,36.209101044,311.0016542,408.0
36.15248319,36.206176721,357.13747335,408.0
36.168493067,36.195625301,799.9918508,408.0
36.146148145,36.204466824,335.76458733,408.0
36.162218422,36.199150057,598.41378817,408.0
36.169276804,36.19961526,778.31730596,408.0
36.172733293,36.209578442,679.02674694,408.0
36.143408327,36.191284626,392.24746703,408.0
36.149746829,36.195918369,387.58682629,408.0
36.163097435,36.1912562,755.05921292,408.0
36.166960001,36.204092026,639.72095167,408.0
36.166311845,36.203943891,628.16157291,408.0
36.166963046,36.196000608,784.16655847,408.0
36.160899766,36.207733815,422.858615,408.0
36.161566082,36.19832502,589.86230852,408.0
36.169325483,36.197798973,794.31973505,408.0
36.169122347,36.197752267,792.77253932,408.0
36.149048368,36.187383792,466.0835522,408.0
36.146559751,36.20934059,328.96858936,408.0
36.164345731,36.198650679,684.77587304,408.0
36.165357937,36.204435375,590.56575993,408.0
36.166474701,36.204922994,606.03517934,408.0
36.154622917,36.198214836,424.39078408,408.0
36.161142892,36.200374542,537.06494362,408.0
36.159537448,36.195156684,589.03283238,408.0
36.166078224,36.191610179,801.90095153,408.0
36.145296152,36.203905965,335.36596901,408.0
36.145224399,36.209429178,323.35750735,408.0
36.149487885,36.205691766,346.27468965,408.0
36.177072128,36.207643621,785.06465787,408.0
36.169217901,36.20412131,696.89524938,408.0
36.151027181,36.20927916,346.94818006,408.0
36.146124812,36.208317123,327.33990409,408.0
36.157323221,36.206152705,385.48681791,408.0
36.155889187,36.191530938,568.63780235,408.0
36.143808467,36.200715174,347.37067241,408.0
36.146833498,36.187345436,433.6822904,408.0
36.170375766,36.205470122,698.44981223,408.0
36.176411809,36.211422527,703.31755938,408.0
36.171067786,36.202007872,776.48586929,408.0
36.163909049,36.192477135,762.31828433,408.0
36.13769655,36.203348472,324.73978408,408.0
36.172396493,36.20176437,797.13970856,408.0
36.16304139,36.201136445,592.48670431,408.0
36.150879595,36.196939916,392.45100199,408.0
36.172597263,36.210204467,658.20589122,408.0
36.166919377,36.192367377,805.19887331,408.0
36.138206631,36.210365624,312.91534623,408.0
36.170552591,36.198628172,799.96259163,408.0
36.170290821,36.204168144,723.58267773,408.0
36.167150988,36.199759341,739.8486904,408.0
36.156661983,36.191860274,583.99839614,408.0
36.137293924,36.195842612,360.05682104,408.0
36.139513712,36.196492069,361.3838953,408.0
36.168572253,36.201521919,737.47132187,408.0
36.167936053,36.203390852,681.67349781,408.0
36.171572639,36.199096318,804.97128539,408.0
36.14913466,36.201872187,355.14404853,408.0
36.141455981,36.195966944,368.60371745,408.0
36.137697297,36.202540328,328.45476795,408.0
36.146672694,36.203568463,340.45026832,408.0
36.137542217,36.209401456,311.64196349,408.0
36.137956022,36.209747441,311.86486641,408.0
36.170246896,36.198582999,797.76363427,408.0
36.175670017,36.207039635,783.03272496,408.0
36.165762829,36.197249407,748.26653795,408.0
36.152152762,36.208233465,351.5591419,408.0
36.149194651,36.211075826,340.38465181,408.0
36.167228486,36.203631708,658.23601334,408.0
36.150164578,36.189924826,448.51490503,408.0
36.168924867,36.203344132,707.19866389,408.0
36.16474647,36.203344922,600.74999979,408.0
36.163366893,36.193708814,734.30358572,408.0
36.166883158,36.195335817,789.09898904,408.0
36.145206733,36.206071682,327.60711052,408.0
36.141711416,36.191112473,388.72093798,408.0
36.144797578,36.191312104,394.23491759,408.0
36.147873785,36.210716663,335.16881226,408.0
36.169176977,36.201951607,741.85452426,408.0
36.156770675,36.204443589,389.55847258,408.0
36.166151984,36.202359376,664.51881084,408.0
36.156202875,36.210863122,355.24360897,408.0
36.171376222,36.202726283,772.03850437,408.0
36.137125787,36.21084417,315.16923736,408.0
36.152683513,36.208825129,351.57957774,408.0
36.139109105,36.192538523,378.74024499,408.0
36.164435423,36.197157959,713.20217722,408.0
36.174102263,36.203243793,802.56909573,408.0
36.164101614,36.201219571,628.33527066,408.0
36.155007467,36.210722174,352.1930581,408.0
36.163173465,36.200488215,609.68136382,408.0
36.169684914,36.198920091,790.0603324,408.0
36.162643003,36.206691496,471.47965821,408.0
36.169960539,36.201692785,761.72621112,408.0
36.168807569,36.204603048,674.45831418,408.0
36.148852503,36.205789656,343.11467833,408.0
36.167897282,36.202123962,710.43703146,408.0
36.156100228,36.190677881,589.58936651,408.0
36.167295053,36.197578315,772.21388639,408.0
36.156399984,36.20918704,362.55113903,408.0
36.145514035,36.201800369,344.67193285,408.0
36.155547727,36.205779048,372.22495497,408.0
36.172892608,36.205482572,762.35118696,408.0
36.143400783,36.199383377,353.06277323,408.0
36.170018359,36.199107976,792.2865122,408.0
36.146426787,36.200163567,353.07289278,408.0
36.167568635,36.200720183,731.94673945,408.0
36.166053181,36.193580287,792.53402954,408.0
36.146590053,36.210962417,330.13380965,408.0
36.173947289,36.203191287,801.73328991,408.0
36.137880189,36.200814996,336.70763065,408.0
36.145894963,36.211618629,328.30930492,408.0
36.144223856,36.199150445,354.83406051,408.0
36.139097299,36.193268511,376.14402141,408.0
36.165529259,36.196191903,757.12445685,408.0
36.158418683,36.205551111,403.36069708,408.0
36.171313688,36.199251315,802.90935238,408.0
36.169033165,36.196939088,796.92699224,408.0
36.145529691,36.204835896,332.56933283,408.0
36.14882317,36.207986159,339.75900543,408.0
36.14979343,36.207599168,344.57394103,408.0
36.174784217,36.210593386,700.160819,408.0
36.174541619,36.207771836,759.24638459,408.0
36.137012566,36.204761292,318.50827686,408.0
36.158519744,36.194917386,566.80974697,408.0
36.163031137,36.203139928,551.73100262,408.0
36.159073009,36.195850833,560.20068439,408.0
36.138245073,36.187664325,380.09318638,408.0
36.168835257,36.204855038,669.0447375,408.0
36.145213981,36.203405737,337.20574895,408.0
36.143269792,36.209322691,316.44848491,408.0
36.170086124,36.208893669,612.16247789,408.0
36.163678281,36.203652704,561.07123901,408.0
36.157276218,36.210168623,363.10872029,408.0
36.145879653,36.187325115,422.28760842,408.0
36.143005582,36.205587225,322.77076313,408.0
36.140972101,36.206901353,314.39824566,408.0
36.141193024,36.206876691,314.78615712,408.0
36.140968008,36.192049843,384.47999725,408.0
36.171161451,36.200613725,793.07984287,408.0
36.152052325,36.197196436,403.56444268,408.0
36.152300947,36.205892913,357.23386879,408.0
36.172873929,36.20822732,713.98277313,408.0
36.162847157,36.198505267,634.1083382,408.0
36.165106949,36.20458539,579.95616463,408.0
36.165315909,36.204464835,588.67767479,408.0
36.166537,36.193580213,797.91375498,408.0
36.16175901,36.20210614,529.08299471,408.0
36.175557684,36.206550292,787.48590461,408.0
36.162630791,36.193660361,714.03832159,408.0
36.172263705,36.201485666,797.92442132,408.0
36.172401422,36.201216301,801.12831501,408.0
36.150128032,36.190160285,444.71579899,408.0
36.15641507,36.210385002,357.76052399,408.0
36.1374921,36.194737703,366.20889854,408.0
36.138715161,36.207739885,310.99651269,408.0
36.148386026,36.190868921,414.19077172,408.0
36.159271048,36.19659662,549.11871087,408.0
36.162415905,36.193178655,715.10263,408.0
36.137445489,36.207662564,311.29651641,408.0
36.143357958,36.193521816,383.31455115,408.0
36.159954798,36.20385327,449.75775685,408.0
36.168995347,36.199867212,771.16025255,408.0
36.151442323,36.205299654,355.68813363,408.0
36.140285588,36.192687086,380.86674608,408.0
36.16759276,36.194181781,801.98807398,408.0
36.144429712,36.19868163,357.19075903,408.0
36.17445676,36.205674694,786.222753,408.0
36.167531707,36.20424605,649.81519379,408.0
36.143046325,36.191165458,391.96318213,408.0
36.148666785,36.203606756,347.52889407,408.0
36.173349647,36.2019633,804.25824162,408.0
36.161766314,36.200207934,562.53022561,408.0
36.16856596,36.200619428,753.19680932,408.0
36.168784814,36.200991204,751.2054653,408.0
36.168749061,36.196318344,798.20638269,408.0
36.16660736,36.192513448,803.21714324,408.0
36.169654242,36.20025746,776.63988479,408.0
36.148213931,36.208591884,336.52598101,408.0
36.1486743,36.198517443,366.78560241,408.0
36.154912206,36.195718699,468.77486181,408.0
36.155281502,36.191106391,558.85330501,408.0
36.171982618,36.20232073,786.78649366,408.0
36.15623244,36.191072393,586.18973944,408.0
36.167328592,36.197734417,770.90271495,408.0
36.15006867,36.19569975,392.21359749,408.0
36.149871576,36.195591551,390.8845591,408.0
36.162527312,36.201759764,562.06545222,408.0
36.146422271,36.198127543,361.6052591,408.0
36.148700441,36.190708561,418.94172332,408.0
36.144538162,36.211225569,322.64973477,408.0
36.144893897,36.21130578,324.04312617,408.0
36.150018655,36.208593419,344.33675609,408.0
36.143014505,36.201525316,342.45385255,408.0
36.157922325,36.196594615,515.148667,408.0
36.166900597,36.194699173,794.1568804,408.0
36.161726734,36.199051424,581.84014614,408.0
36.162635724,36.19222656,733.96778493,408.0
36.167403571,36.200542372,731.80631935,408.0
36.152307633,36.208562682,351.25768686,408.0
36.171227937,36.208511547,658.54598098,408.0
36.150026537,36.209838673,343.39823189,408.0
36.169379944,36.202917465,727.25147667,408.0
36.149975683,36.206391568,347.29136714,408.0
36.171944744,36.200151751,803.53127428,408.0
36.156505902,36.20021337,423.44519069,408.0
36.160809319,36.198734982,554.42357342,408.0
36.164396894,36.194220844,754.69371902,408.0
36.171288216,36.199581038,801.30421496,408.0
36.175518195,36.207089186,781.14355824,408.0
36.168904848,36.201794098,739.17860697,408.0
36.173632834,36.208585629,725.98634313,408.0
36.166676079,36.195097939,788.72897349,408.0
36.151312859,36.192917227,434.0685808,408.0
36.167485947,36.204729755,635.95584875,408.0
36.153415473,36.200907352,384.23989346,408.0
36.167601943,36.194575562,800.22895942,408.0
36.163523587,36.197549715,676.29987937,408.0
36.172095775,36.20622546,731.12444944,408.0
36.168039115,36.200941287,737.45091366,408.0
36.148638621,36.199723371,361.40973034,408.0
36.170670453,36.199997807,792.66299256,408.0
36.147396508,36.207785746,333.4495567,408.0
36.170041456,36.197450698,801.00844011,408.0
36.174362361,36.208094071,750.66466411,408.0
36.157780388,36.193824384,573.33410321,408.0
36.176202478,36.206671137,790.16638743,408.0
36.148372426,36.207596616,338.11132193,408.0
36.14642033,36.205950786,332.41764227,408.0
36.142721873,36.198288357,357.91688794,408.0
36.150353257,36.197742424,382.24310943,408.0
36.143345092,36.210996625,318.50914748,408.0
36.149770632,36.200577649,363.57701409,408.0
36.172330732,36.204236397,768.83586992,408.0
36.141368005,36.192540691,384.10323238,408.0
36.149227558,36.194988007,388.8743707,408.0
36.165943474,36.201219627,685.25880227,408.0
36.143505517,36.203045172,335.46277205,408.0
36.147970619,36.209696633,335.18755851,408.0
36.155342989,36.192167163,542.65818999,408.0
36.168718792,36.202966182,710.69855936,408.0
36.174336355,36.205674288,784.71504491,408.0
36.153975271,36.196403142,440.46066131,408.0
36.172985055,36.20957198,686.2481624,408.0
36.141118866,36.201735839,338.27383752,408.0
36.163523161,36.200241995,627.05274947,408.0
36.174739202,36.208696792,746.06565977,408.0
36.143437738,36.210325958,317.73819815,408.0
36.158618761,36.205393698,407.67440816,408.0
36.150798846,36.211667228,344.92575942,408.0
36.144893406,36.2097725,322.21042719,408.0
36.143379346,36.201157565,344.75938999,408.0
36.157252038,36.190385433,625.90580074,408.0
36.144769948,36.19850101,358.26608096,408.0
36.16413018,36.197218756,702.52676401,408.0
36.145275454,36.188086738,411.68210812,408.0
36.162258786,36.196494357,651.4112924,408.0
36.144505293,36.20853452,320.66007844,408.0
36.144399933,36.208673613,320.21022616,408.0
36.155287892,36.207161017,365.28148576,408.0
36.166349293,36.196242948,772.88900112,408.0
36.140984261,36.187037812,382.86374502,408.0
36.154400021,36.202507445,380.45977582,408.0
36.165331345,36.196497911,748.31543146,408.0
36.167066021,36.198478479,757.13864368,408.0
36.170017313,36.198687252,795.12899285,408.0
36.171659397,36.202762137,776.48573557,408.0
36.16597255,36.202665975,652.34685417,408.0
36.156426585,36.209023361,363.42719983,408.0
36.148876852,36.208195442,339.80231282,408.0
36.168895046,36.202516468,724.51626364,408.0
36.138662433,36.203571731,324.79623256,408.0
36.16522753,36.208352353,493.23174038,408.0
36.147727664,36.208503599,334.38051382,408.0
36.162732835,36.191861695,740.61545002,408.0
36.155932972,36.192029433,561.23888826,408.0
36.148097425,36.196977573,371.21223112,408.0
36.137208711,36.211350362,316.62898464,408.0
36.163130541,36.199273898,630.28801188,408.0
36.165985722,36.199176708,724.24043745,408.0
36.164273762,36.206828061,505.15235486,408.0
36.152248231,36.192503769,458.13683017,408.0
36.148374471,36.192292044,401.46139027,408.0
36.164209933,36.200468254,647.12953824,408.0
36.166189756,36.190038292,801.58001474,408.0
36.170222877,36.201112043,774.67653515,408.0
36.137151064,36.207861933,311.31317441,408.0
36.166423387,36.194584755,789.86308739,408.0
36.14910382,36.197470175,374.04748344,408.0
36.146065485,36.206673499,329.37839824,408.0
36.149861657,36.194518651,398.22150512,408.0
36.168718756,36.201003074,749.74369646,408.0
36.170486705,36.206987081,668.30189573,408.0
36.165547227,36.207554523,517.38501425,408.0
36.152473179,36.195297894,429.14025327,408.0
36.152471568,36.195485787,426.97534184,408.0
36.157666475,36.189622029,649.92685353,408.0
36.142999361,36.193820479,381.7672082,408.0
36.164538836,36.207971387,486.73545806,408.0
36.14426978,36.210737782,320.94206146,408.0
36.15090068,36.187588273,498.88534192,408.0
36.17541978,36.209162826,746.46933503,408.0
36.168024284,36.206084315,615.01538091,408.0
36.154145075,36.187178128,596.23656198,408.0
36.140276548,36.19506797,370.64832632,408.0
36.14590599,36.207522687,327.23665172,408.0
36.166227133,36.195696877,776.75906911,408.0
36.167379973,36.199701975,745.17244157,408.0
36.146328915,36.205122113,334.31091693,408.0
36.173481731,36.207530466,742.35335466,408.0
36.167571766,36.198144757,769.75584387,408.0
36.147629552,36.190965515,407.22634876,408.0
36.152001347,36.198165829,394.60608922,408.0
36.148614672,36.192658007,400.42884557,408.0
36.138966304,36.209657742,311.34467973,408.0
36.164612777,36.194060938,761.74513764,408.0
36.173726987,36.196925107,791.98289652,408.0
36.167362446,36.202592563,687.34113803,408.0
36.148983939,36.204514641,346.51535899,408.0
36.15343814,36.195423349,444.78005334,408.0
36.1702889,36.210669664,573.20598732,408.0
36.167624073,36.196707953,785.52654695,408.0
36.144551954,36.210866779,322.11084788,408.0
36.159685365,36.209056709,392.30133506,408.0
36.165170878,36.191239902,793.00571949,408.0
36.145162019,36.211629986,325.59794228,408.0
36.164053424,36.197215359,700.0917501,408.0
36.138829797,36.193870414,373.08897596,408.0
36.170658623,36.20868717,635.94831416,408.0
36.154305808,36.187018109,603.89081923,408.0
36.145314792,36.192497102,388.94900245,408.0
36.170253528,36.199121581,794.62973193,408.0
36.162076586,36.199586904,585.04296361,408.0
36.137303471,36.208861732,311.26986761,408.0
36.172110976,36.20682762,720.26088847,408.0
36.159628158,36.196095496,570.82361326,408.0
36.172421632,36.204999951,759.5589279,408.0
36.15696187,36.192874453,572.69168249,408.0
36.141727738,36.200619959,345.06716862,408.0
36.160866518,36.192667811,678.44267379,408.0
36.168536371,36.199899435,763.21938354,408.0
36.140460928,36.211357228,315.03582959,408.0
36.162882844,36.200714176,594.75530152,408.0
36.158811117,36.204699293,416.69680959,408.0
36.165998194,36.197669336,747.72563078,408.0
36.175853404,36.206290468,791.76825782,408.0
36.176114748,36.208575387,766.05654626,408.0
36.140583328,36.190841717,385.53054616,408.0
36.173125665,36.209767298,684.96871686,408.0
36.140722024,36.194642468,373.78259463,408.0
36.139155621,36.207481736,311.47257849,408.0
36.169191523,36.20023162,769.72394518,408.0
36.169380286,36.202341409,738.73588667,408.0
36.151112252,36.197737453,389.22964651,408.0
36.15047968,36.20809621,346.74411976,408.0
36.161156127,36.201605011,517.12815216,408.0
36.169649497,36.199274752,786.67134191,408.0
36.150992512,36.194838577,410.25348563,408.0
36.165603568,36.197489423,740.95239363,408.0
36.151712579,36.211073846,346.71045872,408.0
36.151274533,36.21063714,346.26543996,408.0
36.168718843,36.198748027,779.63575357,408.0
36.169760043,36.202543338,743.04703901,408.0
36.1382229,36.1994462,343.25497268,408.0
36.138673761,36.203837403,323.56330811,408.0
36.138525528,36.203334296,325.75167408,408.0
36.165930591,36.200159598,706.00528756,408.0
36.148547339,36.190511071,419.47149834,408.0
36.148921827,36.200230106,360.54913052,408.0
36.145343977,36.199468895,354.39675382,408.0
36.145484719,36.208637207,324.46073757,408.0
36.168389721,36.202117907,721.58922011,408.0
36.157693337,36.207074962,383.98106583,408.0
36.163468053,36.205963816,504.68373496,408.0
36.147191884,36.210958615,332.58693361,408.0
36.149576329,36.208643431,342.45596962,408.0
36.15017327,36.204433693,352.49671847,408.0
36.167661824,36.207476597,569.80685782,408.0
36.16033962,36.207719924,414.12395898,408.0
36.166597395,36.201286536,699.87368388,408.0
36.171400509,36.207251456,691.01610761,408.0
